id,token
531,μιλησω
531,πραγματα
531,χρονος
533,αναμονης
533,αναμονης εξυπηρετηση
533,εξυπηρετηση
534,αναμονης
534,αρχικη
534,αρχικη αναμονης
535,αναμονης
535,αρχικη
535,αρχικη αναμονης
536,βασικα
536,εξυπηρετηση
536,κλησεις
536,μεταφερθηκε
537,γιατι εξυπηρετηση
537,εξυπηρετηση
538,απαντηθηκε
538,ερωτημα
539,εξυπηρετηση
539,εξυπηρετηση εξυπηρετηση
540,εξυπηρετηση
541,εξυπηρετηση
542,εξυπηρετηση
543,εξυπηρετηση
544,εξυπηρετηση
545,εξυπηρετηση
546,εξυπηρετηση
547,εξυπηρετηση
548,εξυπηρετηση
549,εξυπηρετηση
550,απαντησει
550,εξυπηρετηση
550,παρετε
550,τηλεφωνο
551,εξυπηρετηση
552,εντελεια
552,εξυπηρετηση
553,εξυπηρετηση
553,εξυπηρετηση εξυπηρετηση
554,εξυπηρετηση
554,ευχαριστω
555,αναμονης
555,εξυπηρετηση
556,εξυπηρετηση
556,συνδεση
557,δανειο
557,εκπροσωπος
557,εξυπηρετηση
557,επικοινωνια
557,κλεισω
557,πληροφοριες
557,ραντεβου
557,στεγαστικο
557,σχετικα
558,εξυπηρετηση
559,εξυπηρετηση
560,εξυπηρετηση
561,εξυπηρετηση
562,εξυπηρετηση
563,εξυπηρετηση
564,εξυπηρετηση
565,εξυπηρετηση
566,εξυπηρετηση
567,εξυπηρετηση
568,εξυπηρετηση
569,εξυπηρετηση
570,εξυπηρετηση
571,εξυπηρετηση
572,εξυπηρετηση
573,εξυπηρετηση
574,εξυπηρετηση
575,εξυπηρετηση
576,εξυπηρετηση
577,εξυπηρετηση
578,εξυπηρετηση
579,εξυπηρετηση
580,εξυπηρετηση
581,εξυπηρετηση
582,εξυπηρετηση
583,εξυπηρετηση
584,εξυπηρετηση
585,εξυπηρετηση
586,εξυπηρετηση
587,εξυπηρετηση
588,εξυπηρετηση
589,εξυπηρετηση
590,εξυπηρετηση
591,εξυπηρετηση
592,εξυπηρετηση
593,εξυπηρετηση
594,διαφορετικους
594,εξυπηρετηση
594,κλησης
594,μεταφορα
594,συναδελφος
595,eurobank
595,γραμμη
595,ειπαμε
595,εκλεισε
595,εκπροσωπος
595,εξυπηρετηση
595,μεταφερθηκε
596,εξυπηρετηση
597,εξυπηρετηση
597,εξυπηρετηση εξυπηρετηση
598,αναλυουν
598,απαντηση
598,εβγαλε
598,εξυπηρετηση
598,επαιρνα
598,επιτυχη
598,επρεπε
598,θελουμε
598,καταλαβει
598,μπορουσε
598,περιγραφει
598,πληροφορια
598,συντομα
598,υπαλληλος
599,δευτερη
599,κλεινουν
599,συναλλαγη
599,τηλεφωνο
600,εξυπηρετηση
600,λυθηκε
601,βρισκω
601,μπορουσαν
601,ολοκληρωθηκε
601,σαραντα
601,συναλλαγη
602,αναμονης
603,αριθμο
603,εξυπηρετηση
603,ευγενικη
604,εξυπηρετηση
604,υπαρχει
604,φωνητικη
605,εκπροσωπος
606,εξυπηρετηση
607,διαδικασιες
607,επαναλαμβανομενες
607,ερωτησεις
607,καταστημα
607,μεταφορα
607,τηλεφωνο
607,χρειαζομαι
608,αναμονης
609,αναμονης
610,αναμονης
611,αναμονης
611,εκπροσωπος
611,κλησης
612,αναμονης
612,αρχικη
612,αρχικη αναμονης
613,αναμονης
613,αρχικη
613,αρχικη αναμονης
614,αναμονης
614,αρχικη
614,αρχικη αναμονης
615,αναμονης
615,αρχικη
615,αρχικη αναμονης
616,αναμονης
616,αρχικη
616,εκπροσωπος
616,εξυπηρετηση
616,κλησης
616,μεταφορα
617,αναμονης
617,αρχικη
617,εκπροσωπος
617,εταιρεια
617,μεταφορα
617,συμπεριφορα
618,eurobank
618,αναμονης
618,αρχικη
618,διαφημισεις
618,προϊοντα
618,ρυθμισεις
618,φευγεις
618,χρονος
619,διαρκεια
620,αναμονης
620,διαρκεια
620,εξυπηρετηση
621,διαδικασιες
621,δυσκολιες
622,δευτερο
622,εκπροσωπος
622,εξυπηρετηση
622,καταλαβαινουν
622,μεταφορα
622,πολλες
622,συνδεουν
622,συνεχεια
623,αναμονης
623,μεγαλη
623,μεγαλη αναμονης
624,εκπροσωπος
624,εξυπηρετηση
624,μεταφορα
625,εξυπηρετησητος
625,μεταφορα
626,κλησης
626,μεταφορα
626,μεταφορα κλησης
627,κλησης
627,μεταφορα
627,μεταφορα κλησης
628,εκπροσωπος
628,κλησης
628,μεταφορα
629,δευτερο
629,εκπροσωπος
629,κλησης
629,μεταφορα
630,δευτερο
630,εκπροσωπος
630,εξυπηρετηση
630,κλησης
630,μεταφορα
631,εκπροσωπος
631,κλησης
631,μεταφορα
631,πολλαπλες
632,συμπεριφορα
633,διαρκεια
633,εξυπηρετηση
633,χρονος
634,διαρκεια
634,εξυπηρετηση
634,χρονος
635,διαρκεια
635,εξυπηρετηση
635,χρονος
636,εκπροσωπος
636,καθυστερηση
636,μεταφορα
636,χρονος
659,φωνητικη
659,φωνητικη πυλη
660,εκπροσωπος
660,μεταφορα
661,δευτερο
661,εκπροσωπος
661,εξυπηρετηση
661,μεταφορα
662,δευτερο
662,εκπροσωπος
662,κλησης
662,μεταφορα
663,αναμονης
663,αυτοματως
663,βγαζει
663,εξηντα
663,κομπιουτερ
663,κουραζει
663,μειωθει
663,περιμενουμε
663,περιμενω
663,συνεχεια
663,τηλεφωνο
663,χρονος
664,μιλησεις
665,εξυπηρετηση
666,απολυτα
666,ευγενεια
666,ευγενης
666,υπαλληλος
667,εξυπηρετηση
668,εξυπηρετηση
669,εξυπηρετηση
670,εξυπηρετηση
671,εξυπηρετηση
672,εξυπηρετηση
673,εξυπηρετηση
674,εξυπηρετηση
675,γενικα
675,εκπροσωπος
675,εξυπηρετηση
675,χρονος
676,username
676,αριθμο
676,γραμματα
676,δεχτηκανε
676,ζητανε
676,κωδικο
676,ξαναπροσπαθησω
676,πασγουορντ
677,εξυπηρετηση
677,περισσοτερη
678,συμπεριφορα
679,εκπροσωπος
679,συμπεριφορα
679,συμπεριφορα εκπροσωπος
680,εκπροσωπος
680,συμπεριφορα
680,συμπεριφορα εκπροσωπος
681,εξυπηρετηση
682,εξυπηρετηση
682,επρεπε
682,μηνυμα
682,στειλω
683,εξυπηρετηση
684,εξυπηρετηση
685,εξυπηρετηση
686,εξυπηρετηση
687,εξυπηρετηση
688,εξυπηρετηση
688,εξυπηρετηση εξυπηρετηση
689,εξυπηρετηση
690,εξυπηρετηση
691,εξυπηρετηση
692,εξυπηρετηση
693,εξυπηρετηση
694,εξυπηρετηση
695,εξυπηρετηση
696,εξυπηρετηση
697,εξυπηρετηση
698,εξυπηρετηση
699,γραμμη
699,εικοσι
699,εκπροσωπος
699,εμεινα
699,μεταφορα
699,πραγματοποιειται
700,αναμονης
700,χρονος
700,χρονος αναμονης
701,αναμονης
701,εξυπηρετηση
701,ζητανε
701,χρονος
