id,token
351,επικοινωνια
351,καρτα
351,περα
351,που
351,σας
351,στο
351,ταυτοτητος
351,τηλεφωνο
351,τι
351,τωρα
352,γνωριζω
353,γνωριζω
353,δε
353,ειμαι
353,ερθει
353,εχω
353,καινουριος
353,που
354,αναγκαστικα
354,ανθρωπο
354,εξυπηρετηση
354,επικοινωνια
354,καλυτερη
354,κομπιουτερ
354,οχι
354,προβλημα
354,τηλεφωνο
355,αντιμετωπισα
355,απο
355,αυτο
355,εμβασμα
355,ενα
355,κοντα
355,μηνας
355,πιστωση
355,που
356,αυξημενο
356,οριο
356,πιστωτικο
357,αμεσα
357,ισως
357,μην
357,προβλημα
357,τραπεζα
358,αξιοπιστια
358,ιμπανκινγκ
358,στο
359,αναμονη
359,εξυπηρετηση
360,αναμονη
361,αμεσοτητα
361,γραφειοκρατια
361,εξυπηρετηση
361,λιγοτερη
361,στην
362,αμεσοτητα
363,προσβαση
363,προσωπικο
364,αποστολη
364,διεκπεραιωτικο
364,στοιχεια
366,αναμονη
367,αναμονη
367,εξυπηρετηθηκα
368,αναμονη
368,εξυπηρετηθηκα
368,κληση
369,γουεμπ
369,γυναικα
369,δε
369,ειμαι
369,εις
369,εκει
369,εξυπηρετηση
369,επικοινωνια
369,εχω
369,ηταν
369,θεση
369,μανα
369,ναμπερ
369,παλιος
369,περα
369,που
369,στη
369,στην
369,τζαμπα
369,τραπεζα
369,τροπος
370,αναμονη
371,αναμονη
372,αλλον
372,αναμονη
372,απο
372,αργος
372,εναν
372,μεταφορα
372,στον
372,υπαλληλος
373,εξυπηρετηθηκα
374,απαντηση
374,αυτο
374,δε
374,λανθασμενη
374,που
375,εξυπηρετηθηκα
376,εξυπηρετηθηκα
377,εξυπηρετηθηκα
378,εξυπηρετηθηκα
379,εξυπηρετηθηκα
380,εξυπηρετηθηκα
381,εξυπηρετηθηκα
382,εξυπηρετηθηκα
383,εξυπηρετηθηκα
384,εξυπηρετηθηκα
385,εξυπηρετηθηκα
386,εξυπηρετηθηκα
387,εξυπηρετηθηκα
388,εξυπηρετηθηκα
388,επικοινωνια
388,κανεναν
389,γιουρο
389,γνωριζω
389,γρηγοριου
389,εξυπηρετηθηκα
389,καρτα
389,λαμπρακη
389,μπανκ
389,στη
390,εξυπηρετηθηκα
390,επισκευη
390,πυλη
390,φωνητικη
391,ακομα
391,αλλο
391,αναμονη
391,εδω
391,εκτος
391,ενα
391,ενας
391,εξυπηρετηθηκα
391,επικοινωνια
391,ερθει
391,εστελνε
391,ηταν
391,καρτα
391,μηνας
391,σας
391,στον
391,συνεργατης
391,συστημα
391,τηλεφωνικα
392,εξυπηρετηθηκα
392,ποτε
393,αυτο
393,εξυπηρετηθηκα
393,που
394,εξυπηρετηθηκα
394,τελικα
395,εξυπηρετηθηκα
395,τελικα
396,εξυπηρετηθηκα
396,τελικα
397,εξυπηρετηθηκα
397,τελικα
398,εξυπηρετηθηκα
398,τελικα
399,εξυπηρετηθηκα
399,τελικα
400,εξυπηρετηθηκα
400,τελικα
401,εξυπηρετηθηκα
401,τελικα
402,εξυπηρετηθηκα
402,τελικα
403,εξυπηρετηθηκα
403,τελικα
404,εξυπηρετηθηκα
404,τελικα
405,εξυπηρετηθηκα
405,τελικα
406,εξυπηρετηθηκα
406,τελικα
407,εξυπηρετηθηκα
407,τελικα
408,εξυπηρετηθηκα
408,τελικα
409,εξυπηρετηθηκα
409,τελικα
410,εξυπηρετηθηκα
410,τελικα
411,εξυπηρετηθηκα
411,τελικα
412,εξυπηρετηθηκα
412,τελικα
413,εξυπηρετηθηκα
413,τελικα
414,εξυπηρετηθηκα
414,τελικα
415,εξυπηρετηθηκα
415,τελικα
416,εξυπηρετηθηκα
416,τελικα
417,εξυπηρετηθηκα
417,τελικα
418,εξυπηρετηθηκα
418,τελικα
419,εξυπηρετηθηκα
419,τελικα
420,εξυπηρετηθηκα
420,τελικα
421,εξυπηρετηθηκα
421,τελικα
422,εξυπηρετηθηκα
422,τελικα
423,εξυπηρετηθηκα
423,τελικα
424,εξυπηρετηθηκα
424,τελικα
425,εξυπηρετηθηκα
425,τελικα
426,εξυπηρετηθηκα
426,τελικα
427,εξυπηρετηθηκα
427,τελικα
428,αλλο
428,αναμονη
428,εικοσι
428,ενα
428,εξυπηρετηθηκα
428,εξυπηρετηση
428,εστελναν
428,λεπτα
428,μιλουσα
428,περιπου
428,που
428,στο
428,στον
428,τελικα
428,τηλεφωνο
429,απο
429,ενα
429,εξυπηρετηθηκα
429,μετα
429,τελικα
429,χρονος
430,αντιληφθηκε
430,απο
430,αυτο
430,διαδικασια
430,ενα
430,εξυπηρετηθηκα
430,εξυπηρετησετε
430,επικοινωνια
430,εχετε
430,ζητατε
430,θεμα
430,καποιες
430,μπορειτε
430,μπορεσετε
430,ξερω
430,ολα
430,οχι
430,περασει
430,που
430,πρεπει
430,στοιχεια
430,τελικα
430,τι
431,αρμοδιοτητες
431,ειχα
431,εξυπηρετηθηκα
431,ηταν
431,πεις
431,που
431,προβλημα
431,στις
431,τελικα
431,τη
431,υπαλληλος
432,εξυπηρετηθηκαμε
433,αιτημα
433,ακομη
433,γελοιο
433,εξυπηρετηση
433,εχω
434,εξυπηρετηση
434,εχω
434,τελικα
435,δουλεια
436,εξυπηρετησετε
437,εξυπηρετηθηκα
437,καθολου
437,ξερω
438,αναμονη
438,εε
439,αναμονη
439,εε
439,κληση
439,χρονος
440,εε
440,εξυπηρετηθηκα
440,λαθος
440,μια
440,οχι
440,χαρα
441,απαντηθει
441,εε
441,εκει
441,ενα
441,ερωτημα
441,καταστημα
441,μια
441,οκτω
441,οτι
441,παραδρομη
441,παραπομπη
441,πατηθηκε
441,πατησω
441,στο
442,e-mail
442,αντιγραφο
442,εε
442,εχεις
442,ζητανε
442,μπορεις
442,οταν
442,οτι
442,πληρωνεις
442,πυλη
442,στο
442,φαξ
442,φωνητικη
443,απανταω
443,αυτα
443,εμ
443,καρτα
443,ολα
443,πληροφοριες
443,συνδεσετε
444,εμ
444,εξυπηρετηθηκα
444,καλα
445,εξυπηρετηθηκα
445,τελικα
446,αναμονη
447,ακρη
447,αναμονη
447,απο
447,γραμμη
447,εκτος
447,εξυπηρετηθηκα
447,εξυπηρετησε
447,ευγενεστατη
447,ηταν
447,κοπελα
447,μπορεσα
447,οτι
447,που
447,τελικα
448,αναμονη
449,αναμονη
449,απο
449,διαρκεια
449,εβδομαδα
449,εγω
449,ειχα
449,εξυπηρετηθω
449,εξυπηρετηση
449,μετα
449,μια
449,οποια
449,που
449,σημερα
450,αλλο
450,αναμονη
450,εξυπηρετηθηκα
450,κληση
450,μεταφορα
450,τελικα
451,γρηγορη
451,εξυπηρετηση
452,διαρκεια
452,κληση
452,μεταφορα
453,εκπροσωπος
453,καταστημα
453,κληση
453,στον
454,αυτην
454,βαθμολογια
454,καθυστερηση
454,μεγαλη
455,εκπροσωπος
455,μεταφορα
456,internet
456,γνωστοποιηση
456,εε
456,εισπραξεις
456,επιβεβαιωση
456,μεταφορα
456,μια
456,πηγαινα
456,τραπεζικη
457,εκπροσωπος
457,κληση
457,μεταφορα
458,εκπροσωπος
458,εξυπηρετηθηκα
458,κληση
458,μεταφορα
458,τελικα
459,αντιπροσωπων
459,θριτζι
459,κληση
459,μεταφορα
460,αλλου
460,εκπροσωπος
460,κληση
460,μεταφορα
461,εκπροσωπος
461,κληση
461,μεταφορα
462,εξυπηρετηθηκα
462,οτι
462,συμπεριφορα
463,συμπεριφορα
464,συμπεριφορα
465,σας
465,συμπεριφορα
466,συμπεριφορα
466,υπαλληλος
467,ανθρωπου
467,αψογη
467,εξυπηρετησε
467,ηταν
467,που
467,συμπεριφορα
468,αλλο
468,εκλεισα
468,εκπροσωπος
468,ηταν
468,καποια
468,παω
468,περιμενα
469,αλλο
469,κατι
470,αλλο
470,κατι
471,αλλο
471,κατι
472,αλλο
472,κατι
473,αλλο
473,κατι
474,αλλο
474,κατι
475,αλλο
475,κατι
476,αλλο
476,κατι
477,αλλο
477,κατι
478,αλλο
478,κατι
479,αλλο
479,κατι
480,αλλο
480,κατι
481,αλλο
481,κατι
482,αλλο
482,κατι
483,αλλο
483,κατι
484,αλλο
484,κατι
485,αλλο
485,κατι
486,αλλο
486,κατι
487,απαντηση
487,λαθος
488,δεκα
488,ενατου
488,λαθος
489,ειχε
489,μας
489,υπομονη
490,κληση
490,μεταφορα
491,αλλο
491,εκπροσωπος
491,κληση
491,μεταφορα
492,κληση
492,μεταφορα
493,εκπροσωπος
493,κληση
493,λεπτο
493,μεταφορα
493,στο
495,ενω
495,εξυπηρετηση
495,ζητησα
496,εξυπηρετηθηκα
496,ναι
497,αναμονη
497,απο
497,αυτα
497,δεσμευμενο
497,δεσμευω
497,ενω
497,εξυπηρετηθηκα
497,λεφτα
497,ναι
497,πρεπει
497,τελικα
497,τραπεζα
498,εκπροσωπος
499,ηταν
499,ολα
499,τελεια
500,εξυπηρετηθηκα
500,οτι
501,εξυπηρετηθηκα
501,οτι
502,εξυπηρετηθηκα
502,οτι
502,τελικα
503,εξυπηρετηθηκα
503,οτι
503,τελικα
504,εξυπηρετηθηκα
504,οτι
504,τελικα
505,εξυπηρετηθηκα
505,οτι
505,τελικα
506,εξυπηρετηθηκα
506,οτι
506,τελικα
507,απο
507,βαθμο
507,εγω
507,ειμαι
507,εξυπηρετηθηκα
507,εξυπηρετηση
507,ευχαριστημενη
507,μεγαλο
507,μια
507,ξερω
507,οτι
507,οχι
507,σημερα
507,σχεδον
507,χαμηλοι
507,χαρα
508,προβλημα
508,πυλη
508,τη
508,φωνητικη
509,ελυσε
509,οποιος
509,σας
509,στην
509,συμπεριφορα
509,τηλεφωνο
510,συμπεριφορα
511,σας
511,συμπεριφορα
512,αλλο
512,δεκα
512,καποιος
512,λεπτα
512,μεταφορα
512,μπορει
512,περιμενα
512,υπαλληλος
513,εξυπηρετηθηκα
513,οτι
514,εξυπηρετηθηκα
514,οτι
515,εξυπηρετηθηκα
515,οτι
516,εξυπηρετηθηκα
516,οτι
516,τελικα
517,εξυπηρετηθηκα
517,οτι
517,τελικα
518,εξυπηρετηθηκα
518,οτι
518,τελικα
519,εξυπηρετηθηκα
519,οτι
519,τελικα
520,εξυπηρετηθηκα
520,οτι
520,τελικα
521,εξυπηρετηθηκα
521,οτι
521,τελικα
522,εξυπηρετηθηκα
522,οτι
522,τελικα
523,εξυπηρετηθηκα
523,οτι
523,τελικα
524,εξυπηρετηθηκα
524,οτι
524,τελικα
525,εξυπηρετηθηκα
525,οτι
525,τελικα
526,εξυπηρετηθηκα
526,οτι
526,τελικα
527,εξυπηρετηθηκα
527,οτι
527,τελικα
528,εξυπηρετηθηκα
528,οτι
528,τελικα
529,εξυπηρετηθηκα
529,οτι
529,τελικα
530,διαρκεια
530,χρονικη
531,απο
531,διαρκεια
531,εκπροσωπος
531,εξυπηρετηθηκα
531,επικοινωνια
531,μαρφιν
531,ξερω
531,οτι
531,χρονικη
532,αλλο
533,αναμονη
533,εξυπηρετηθηκα
533,τελικα
534,αναμονη
535,αναμονη
536,βασικα
536,εξυπηρετηθηκα
536,κληση
537,εξυπηρετηθηκα
537,τελικα
538,δεν απαντα
538,ερωτημα
539,εξυπηρετει
539,εξυπηρετηθηκα
539,τελικα
540,εξυπηρετηθηκα
541,εξυπηρετηθηκα
542,εξυπηρετηθηκα
543,εξυπηρετηθηκα
544,εξυπηρετηθηκα
545,εξυπηρετηθηκα
546,εξυπηρετηθηκα
547,εξυπηρετηθηκα
548,εξυπηρετηθηκα
549,εξυπηρετηθηκα
550,ακομη
550,απαντηση
550,εξυπηρετηθηκα
550,παρετε
550,προβλημα
550,τηλεφωνο
551,εξυπηρετηθηκα
551,θεμα
551,θετω
551,που
552,εντελεια
552,εξυπηρετηθηκα
553,εξυπηρετηθηκα
553,τελικα
554,εξυπηρετηθηκα
554,ευχαριστω
554,καθολου
554,παρα
554,πολυ
555,αναμονη
555,εξυπηρετηθηκα
556,εξυπηρετηθηκα
556,κακη
556,συνδεση
557,δανειο
557,εκπροσωπος
557,ενα
557,εξυπηρετηθηκα
557,εξυπηρετηθω
557,επικοινωνια
557,εχω
557,κλεισω
557,μερικες
557,πληροφοριες
557,που
557,ραντεβου
557,στεγαστικο
558,εξυπηρετηθηκα
558,τελικα
559,εξυπηρετηθηκα
559,τελικα
560,εξυπηρετηθηκα
560,τελικα
561,εξυπηρετηθηκα
561,τελικα
562,εξυπηρετηθηκα
562,τελικα
563,εξυπηρετηθηκα
563,τελικα
564,εξυπηρετηθηκα
564,τελικα
565,εξυπηρετηθηκα
565,τελικα
566,εξυπηρετηθηκα
566,τελικα
567,εξυπηρετηθηκα
567,τελικα
568,εξυπηρετηθηκα
568,τελικα
569,εξυπηρετηθηκα
569,τελικα
570,εξυπηρετηθηκα
570,τελικα
571,εξυπηρετηθηκα
571,τελικα
572,εξυπηρετηθηκα
572,τελικα
573,εξυπηρετηθηκα
573,τελικα
574,εξυπηρετηθηκα
574,τελικα
575,εξυπηρετηθηκα
575,τελικα
576,εξυπηρετηθηκα
576,τελικα
577,εξυπηρετηθηκα
577,τελικα
578,εξυπηρετηθηκα
578,τελικα
579,εξυπηρετηθηκα
579,τελικα
580,εξυπηρετηθηκα
580,τελικα
581,εξυπηρετηθηκα
581,τελικα
582,εξυπηρετηθηκα
582,τελικα
583,εξυπηρετηθηκα
583,τελικα
584,εξυπηρετηθηκα
584,τελικα
585,εξυπηρετηθηκα
585,τελικα
586,εξυπηρετηθηκα
586,τελικα
587,εξυπηρετηθηκα
587,τελικα
588,εξυπηρετηθηκα
588,τελικα
589,εξυπηρετηθηκα
589,τελικα
590,εξυπηρετηθηκα
590,τελικα
591,εξυπηρετηθηκα
591,τελικα
592,εξυπηρετηθηκα
592,τελικα
593,αλλος
593,αυτο
593,εξυπηρετηθηκα
593,ηταν
593,καλα
593,κανενας
593,ολα
593,που
593,τελικα
594,διαφορετικους
594,εξυπηρετηθηκα
594,κληση
594,μεταφορα
594,πεντε
594,συναδελφος
594,τελικα
595,γιουρομπανκ
595,γραμμη
595,ειπαμε
595,εκπροσωπος
595,εξυπηρετηθηκα
595,εξυπηρετηση
595,ηταν
595,παρα
595,πολυ
595,τελικα
596,εξυπηρετηθηκαμε
596,τελικα
597,εξυπηρετηθηκα
597,εξυπηρετησα
597,καθολου
598,ακριβως
598,αναλυουν
598,απαντηση
598,εγω
598,ελεγα
598,εξηγω
598,εξυπηρετει
598,επαιρνα
598,επιτυχη
598,θελει
598,καταλαβει
598,μπορει
598,περιγραφει
598,πληροφορια
598,που
598,τι
598,υπαλληλος
599,κλεινουν
599,συναλλαγη
599,τηλεφωνο
600,εε
600,λυθηκε
600,ξερω
600,οχι
600,προβλημα
601,δεν τον βρηκα
601,εαν
601,εε
601,επι
601,λεπτα
601,μια
601,μπορουσαν
601,ολοκληρωση
601,οχι
601,πεντε
601,πουν
601,σαραντα
601,συναλλαγη
602,εε
602,ηταν
602,πολυ
602,ωρα
603,δεκα
603,εβαλα
603,εε
603,εξυπηρετηθηκα
603,εξυπηρετηση
603,ευγενικη
603,ηταν
603,καλα
603,ολα
603,οχι
603,πολυ
604,αλλο
604,κατι
604,προβλημα
604,πυλη
604,φωνητικη
605,εκπροσωπος
606,εξυπηρετηθηκαν
607,διαδικασια
607,ερωτησεις
607,καταστημα
607,μεταφορα
607,μια
607,οχι
607,που
607,τηλεφωνο
607,χρειαζομαι
608,αναμονη
609,αναμονη
610,αναμονη
611,αλλον
611,αναμονη
611,απο
611,εκπροσωπος
611,εναν
611,κληση
611,στον
612,αναμονη
613,αναμονη
614,αναμονη
615,αναμονη
616,αλλο
616,αναμονη
616,εκπροσωπος
616,εξυπηρετηθηκα
616,κληση
616,μεταφορα
616,οτι
616,τελικα
617,αλλη
617,αλλο
617,αναμονη
617,εκπροσωπων
617,εταιρεια
617,μεταφορα
617,στην
617,συμπεριφορα
618,αναμονη
618,γιουρομπανκ
618,διαφημισεις
618,πολυ
618,προΙοντα
618,ρυθμιση
618,φευγεις
618,χρονος
619,διαρκεια
620,διαρκεια
620,ειμαι
620,εξυπηρετηθηκα
620,τελικα
621,διαδικασια
621,δυσκολιες
622,εκπροσωπος
622,καταλαβαινουν
622,μας
622,μεταφορα
622,παρα
622,που
622,προβλημα
622,συνδεουν
623,αναμονη
623,μεγαλη
624,αλλο
624,εκπροσωπος
624,εξυπηρετηθηκα
624,μεταφορα
624,οτι
624,τελικα
625,μεταφορα
625,προβλημα
626,κληση
626,μεταφορα
627,κληση
627,μεταφορα
628,απο
628,εκπροσωπος
628,κληση
628,μεταφορα
628,προσωπο
629,εκπροσωπος
629,κληση
629,μεταφορα
630,εκπροσωπος
630,εξυπηρετηθηκα
630,κληση
630,μεταφορα
630,τελικα
631,εκπροσωπος
631,κληση
631,μεταφορα
631,πολλαπλες
632,συμπεριφορα
633,διαρκεια
633,εξυπηρετηση
633,χρονικη
634,διαρκεια
634,εξυπηρετηθηκα
634,καθολου
634,οτι
634,τελικα
634,χρονικη
635,διαρκεια
635,εξυπηρετηση
635,χρονικη
636,αλλου
636,εκπροσωπος
636,καθυστερηση
636,μεταφορα
636,πιθανον
636,χρονικη
637,αλλο
637,κατι
638,αλλο
638,κατι
639,αλλο
639,κατι
640,αλλο
640,κατι
641,αλλο
641,κατι
642,αλλο
642,κατι
643,αλλο
643,κατι
644,αλλο
644,κατι
645,αλλο
645,κατι
646,αλλο
646,κατι
647,αλλο
647,κατι
648,αλλο
648,κατι
649,αλλο
649,κατι
650,αλλο
650,κατι
651,αλλο
651,κατι
652,αλλο
652,κατι
653,αλλο
653,κατι
654,αλλο
654,κατι
655,αλλο
655,κατι
656,αλλο
656,κατι
657,αλλο
657,κατι
658,αλλο
658,κατι
659,αλλο
659,κατι
659,πυλη
659,φωνητικη
660,απο
660,εκπροσωπος
660,μεταφορα
661,εκπροσωπος
661,εξυπηρετηση
661,μεταφορα
662,εκπροσωπος
662,κληση
662,μεταφορα
662,στο
663,αναμονη
663,αυτα
663,αυτοματως
663,βγαζει
663,ειμαι
663,εξηντα
663,ερθει
663,καλα
663,κομπιουτερ
663,κουραζει
663,μην
663,ξανα
663,παω
663,τηλεφωνο
663,χρονος
664,μιλησεις
665,εξυπηρετηθηκα
665,ναι
666,απο
666,εκτος
666,ευγενεια
666,ευγενης
666,ηταν
666,ολα
666,υπαλληλος
667,εξυπηρετηθηκα
667,οτι
667,τελικα
668,εξυπηρετηθηκα
668,οτι
669,εξυπηρετηθηκα
669,οτι
670,εξυπηρετηθηκα
670,οτι
671,εξυπηρετηθηκα
671,οτι
672,εξυπηρετηθηκα
672,οτι
672,τελικα
673,εξυπηρετηθηκα
673,οτι
673,τελικα
674,εξυπηρετηθηκα
674,οτι
674,τελικα
675,απο
675,εκπροσωπος
675,εξυπηρετικος
675,ηταν
675,οχι
675,χρονος
676,βαλω
676,γιουζερνεημ
676,γραμματα
676,δεχτηκανε
676,εβαλα
676,εγω
676,ευρω
676,ζητανε
676,κωδικος
676,ξερω
676,οχι
676,πασγουορντ
676,που
676,τι
677,απο
677,εκει
677,ενα
677,εξυπηρετηθηκα
677,περισσοτερη
677,τελικα
678,συμπεριφορα
679,συμπεριφορα
680,συμπεριφορα
681,εξυπηρετηθηκα
681,τελικα
682,αποστολη
682,εξυπηρετηθηκα
682,επικοινωνια
682,μολις
682,τελικα
683,εξυπηρετηθηκα
683,οτι
684,εξυπηρετηθηκα
684,οτι
685,εξυπηρετηθηκα
685,οτι
686,εξυπηρετηθηκα
686,οτι
687,εξυπηρετηθηκα
687,οτι
688,εξυπηρετηθηκα
688,οτι
688,τελικα
689,εξυπηρετηθηκα
689,οτι
689,τελικα
690,εξυπηρετηθηκα
690,οτι
690,τελικα
691,εξυπηρετηθηκα
691,οτι
691,τελικα
692,εξυπηρετηθηκα
692,οτι
692,τελικα
693,εξυπηρετηθηκα
693,οτι
693,τελικα
694,εξυπηρετηθηκα
694,οτι
694,τελικα
695,εξυπηρετηθηκα
695,οτι
695,τελικα
696,εξυπηρετηθηκα
696,οτι
696,τελικα
697,εξυπηρετηθηκα
697,οτι
697,τελικα
698,ακομα
698,ειχε
698,εξυπηρετηθηκα
698,καποιο
698,λυση
698,οποιο
698,οτι
698,προβλημα
698,τελικα
699,γραμμη
699,εικοσι
699,εκπροσωπων
699,εμεινα
699,ηταν
699,λεπτα
699,μεταξυ
699,μεταφορα
699,περιπου
699,ποσο
699,που
699,πραγματοποιειται
699,στη
700,αναμονη
700,χρονικη
701,αναμονη
701,εξυπηρετει
701,εξυπηρετηση
701,εχω
701,ζητανε
701,χρονικη
